,User,Name,Chain,Value
653,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Stargate,arb,0.10183848539834775
654,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,SushiSwap,arb,0.28371256371514847
655,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Umami Finance,arb,0.2950674255775816
656,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Uniswap V3,arb,5.2512342425453475
657,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Vesta Finance,arb,0.47629350225530886
658,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,WOO Network,arb,2.1241072361566475
659,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Yield Protocol,arb,0.1298879955
660,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,AuroraPlus,aurora,0.5878507168294503
661,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Aave V3,avax,5.241934230775263
662,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Beefy,avax,0.21223098335030474
663,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,BENQI,avax,0.8612352001543565
664,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Curve,avax,0.001011115760403575
665,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,GMX,avax,0.010514966638169226
666,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Hashflow,avax,0.1913
667,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Nested,avax,0.001907261
668,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Ribbon,avax,0.18248501054633479
669,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Trader Joe,avax,2.1688736114232468
670,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Trader Joe Lending,avax,0.019252143507140385
671,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Vector,avax,0.1456957884608041
672,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Alpaca Finance,bsc,11.136939172002549
673,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,ApeSwap,bsc,3.947611214387754
674,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,ApeSwap V3,bsc,5.8140277093228026
675,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Arc Finance,bsc,27.468758267889314
676,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,MDEX,bsc,0.025529022941742485
677,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,PancakeSwap,bsc,1.286592261323666
678,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Pandora,bsc,0.01260693820971143
679,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Solv,bsc,0.0
680,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Nexon Finance,era,2.094559664038087
681,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,88mph V3,ftm,6.02374683635
682,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Alpaca Finance,ftm,28.244820470389232
683,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Hashflow,eth,3.5555
684,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,0VIX,matic,0.21936299045445118
685,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Aave,matic,0.04114428696777457
686,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Aave V3,matic,19.22226529922434
687,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Arrakis Finance,matic,0.0006768844019301608
688,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Balancer V2,matic,4.640711902758021
689,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Beefy,matic,2.19411760132142
690,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,CIAN,matic,0.0100085
691,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Clipper,matic,16.870122044034495
692,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Compound V3,matic,0.009990000899999999
693,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Cream,matic,0.0699874499594556
694,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Curve,matic,6.7098890171480505
695,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,dHEDGE,matic,0.0010230854117105855
696,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,KyberSwap,matic,0.00033703936482267773
697,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,DODO,matic,0.41433898619780635
698,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Firebot,matic,13.952414170684222
699,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,HaloFi,matic,0.009991
700,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Hop Protocol,matic,14.228622228972839
701,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Hyphen,matic,1.2657631236349796
702,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Klima DAO ,matic,0.7806879557133243
703,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Mean Finance,matic,2.5310118824911854
704,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Meshswap,matic,1.3981829561519605
705,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Nested,matic,0.5566466950663347
706,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,PoolTogether,matic,17.323011245599996
707,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,QuickSwap,matic,0.07124669031516442
708,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Superfluid,matic,0.11677479626737251
709,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,SushiSwap,matic,3.13770059314637
710,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,SushiSwapLend,matic,1.2011601846393216
711,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Toucan,matic,0.7179533552945485
712,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Uniswap V3,matic,2.3571249967949948
713,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Gamma,matic,0.17574231302023202
714,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Opium,eth,0.5676867575615672
715,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Aave V3,op,22.759734224266925
716,0x00B7C84DbBD871A8eb209138174D1ef378F015a0, Alpha Homora V2,op,0.10149884220366709
717,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Arrakis Finance,op,2.5977288539418675
718,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Beefy,op,0.21207137557852912
719,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Beethoven x,op,1.1285833347839196
720,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Clipper,op,34.03617144429761
721,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Curve,op,0.36357472603820723
722,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,dHEDGE,op,1.623797740437082
723,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Hop Protocol,op,6.768264154352769
724,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Mean Finance,op,39.90339944374602
725,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Nested,op,1.1065870154392339
726,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Pika Protocol,op,8.50104988344269
727,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Polynomial,op,5.025265246820765e-09
728,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,PoolTogether,op,48.2935176811
729,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Rubicon,op,2.728195561690429
730,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Sonne Finance,op,2.735588762614088
731,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Stargate,op,5.14261132159114
732,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Synthetix,op,9.232890891801237
733,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Uniswap V3,op,0.44971529029128
734,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Velodrome,op,0.0060192384224215315
735,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,WOO Network,op,2.792372530406178
736,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Yearn V2,op,2.981285642587822
737,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Polygon Staking,eth,64.6260902933217
738,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,0VIX,pze,49.95553493376222
739,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Ribbon,eth,1.0340266570650472
740,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,TokenSets,eth,1.4013708187879084
741,0x00B7C84DbBD871A8eb209138174D1ef378F015a0,Hop Protocol,xdai,5.344215272678122
742,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Aave V3,arb,3.0980627483433008
743,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Arbswap,arb,0.4382020724371548
744,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Balancer V2,arb,0.4350386699954425
745,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Beefy,arb,0.001026932808694989
746,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Curve,arb,0.06755414883102004
747,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Dopex,arb,0.052795448621987234
748,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,GMX,arb,0.4542073591234056
749,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Hop Protocol,arb,0.2224414572444051
750,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,PlutusDAO,arb,0.04585505101598396
751,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Radiant Capital,arb,0.10081618369999999
752,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Radiant Capital V2,arb,1.073810654766898
753,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Stargate,arb,89.92353429900172
754,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,SushiSwap,arb,0.9447080959612922
755,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Umami Finance,arb,0.05395462177131744
756,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Uniswap V3,arb,0.039827443253486444
757,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Vesta Finance,arb,0.00940522863118293
758,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Yield Protocol,arb,0.10001990100000001
759,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Aave V3,avax,0.7569584528582252
760,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Beefy,avax,0.01214554782648786
761,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,BENQI,avax,0.03896334735299568
762,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Curve,avax,0.030323347089290915
763,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Ribbon,avax,3.292994717016917
764,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Trader Joe,avax,0.043894887599623185
765,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,PancakeSwap,bsc,0.15379779572593028
766,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Compound V3,eth,0.09991199819999999
767,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,SpaceFi,era,0.322426898314213
768,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,SyncSwap,era,1.4737142677106165
769,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Aave V3,matic,0.5993773277977545
770,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Balancer V2,matic,0.9301371011716726
771,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Beefy,matic,0.006110906679504813
772,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Curve,matic,1.058523433028444
773,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Hop Protocol,matic,0.2613920145420422
774,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Klima DAO ,matic,0.12083454402837224
775,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,PoolTogether,matic,2.9973
776,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,QuickSwap,matic,0.709481430928209
777,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Stargate,matic,0.008004762886313011
778,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,SushiSwap,matic,0.13550620744863484
779,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Toucan,matic,0.011259970414723987
780,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Uniswap V3,matic,0.2941960232738592
781,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Arbswap,nova,1.5098423667396388
782,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Aave V3,op,14.599755106912667
783,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Curve,op,0.11394741574497119
784,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Hop Protocol,op,0.27234042007050996
785,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Mean Finance,op,0.0014323125896232524
786,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Pika Protocol,op,0.012100156633499375
787,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,PoolTogether,op,4.9955
788,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Rubicon,op,0.0027282398751921145
789,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Stargate,op,0.330840094349914
790,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,Uniswap V3,op,0.02127771378972989
791,0x1f15011e401d10Da13E179d6fafBd95ac77B1B60,TokenSets,eth,1.4706483193336368
792,0xCf8B5f90b773de9599205476a0d99c4cB000DeBc,Stargate,arb,4.433059763035276
793,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Aave V2,eth,1.1660696896211642
794,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Aave V3,arb,0.0638165134
795,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Curve,arb,3.6052021683487974
796,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,DODO,arb,1.3448893363140093
797,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Dopex,arb,0.730616812088512
798,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,GMX,arb,12.903274744387549
799,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Hop Protocol,arb,8.11944677902644e-11
800,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Hundred Finance,arb,0.0019585275712974714
801,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Mean Finance,arb,1.7293955258758684
802,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,PlutusDAO,arb,0.028598026356016753
803,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Radiant Capital,arb,21.306841899875458
804,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Sentiment,arb,500.6000011477
805,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Stargate,arb,10.311297008820052
806,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Umami Finance,arb,0.04148802000399901
807,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Uniswap V3,arb,8.409150663428552
808,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Yield Protocol,arb,3994.2415984584613
809,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Aave V3,avax,1.7407388208695056
810,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,BENQI,avax,0.12796166524879846
811,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Pangolin,avax,0.06013406815996024
812,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Trader Joe,avax,3.57519270526971
813,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Badger DAO,eth,0.00021060757238069481
814,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Alpaca Finance,bsc,2.9264312832021826
815,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,PancakeSwap,bsc,0.3634418192780252
816,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Compound,eth,0.2097905927905038
817,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Cozy Finance,eth,0.018997414493084452
818,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,LIDO,eth,2.0945600000000003e-15
819,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Aave V3,matic,21.7637351065551
820,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Balancer V2,matic,11.337679953555105
821,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Beefy,matic,3.4796926324948485
822,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Cream,matic,1.2368898082255146
823,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Curve,matic,12.172483732960536
824,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,KyberSwap,matic,1.016335055302925
825,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Float,matic,0.5115093161019061
826,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Hop Protocol,matic,0.20655037914146224
827,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Hyphen,matic,106.57974479167379
828,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Klima DAO ,matic,0.7406612028953242
829,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Nested,matic,0.9973209873289188
830,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,PoolTogether,matic,14.9865
831,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,QuickSwap,matic,120.16821780134131
832,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Stargate,matic,0.2110140274668875
833,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,SushiSwap,matic,0.0466879888030083
834,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Toucan,matic,0.00900797633177919
835,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Uniswap V3,matic,2.0734904921306545
836,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Morpho Compound,eth,3478.111070716563
837,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Aave V3,op,47.279284720287365
838,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Beefy,op,0.2120574201567285
839,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Curve,op,8.56969729192391
840,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Hop Protocol,op,0.2206692626999841
841,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Lyra,op,0.15559464251882216
842,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Nested,op,26.400947131254906
843,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Pika Protocol,op,0.000377437931212272
844,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Polynomial,op,9.337612544231252e-05
845,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Stargate,op,2.1212151610515235
846,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Superfluid,op,8.476983323351527
847,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Uniswap V3,op,7.357353862415348
848,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Velodrome,op,2.065164194751802
849,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,WePiggy,op,0.02487544834210234
850,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,WOO Network,op,2.792255071205632
851,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,The Graph,eth,0.17959261101213597
852,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Uniswap V3,eth,12.051029651735854
853,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Giveth,xdai,10.60118877690774
854,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Honeyswap,xdai,0.2714981314613034
855,0xd23e5a77AC2AdBDdaA1569389581732f2EA09E61,Yearn V2,eth,0.2149207699824694
856,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,Hop Protocol,arb,0.010344277563904106
857,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,PlutusDAO,arb,0.25174615646774984
858,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,Radiant Capital,arb,0.9865759984697315
859,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,Radiant Capital V2,arb,1.056970734501656
860,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,Shell V2,arb,8.931520782060733
861,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,Stargate,arb,4.572067580058247
862,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,WOO Network,arb,3.196405892341547
863,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,SyncSwap,era,3.0641220198493917
864,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,Arbswap,nova,1.4430258540165704
865,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,RCPswap,nova,1.511275411946901
866,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,PoolTogether,op,19.982
867,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,Rubicon,op,35.678211345703836
868,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,Synapse,op,20.506506832442927
869,0x3C39493D76cA6C709368D789f3f7638bac901Fd2,Velodrome,op,22.40539401701083
870,0x0efA6709eE448Ce04402485746CFAFcE52F74460,Stargate,matic,59.84630680097622
871,0x0efA6709eE448Ce04402485746CFAFcE52F74460,Arbswap,nova,1.5964588288427926
872,0x0efA6709eE448Ce04402485746CFAFcE52F74460,RCPswap,nova,0.010941877084635067
873,0xD23F190270D22A47C16b3257E13F65C2e540aF6f,Stargate,arb,6.003970972626378
874,0xD23F190270D22A47C16b3257E13F65C2e540aF6f,Aave V3,avax,0.06763680834909788
875,0xD23F190270D22A47C16b3257E13F65C2e540aF6f,Stargate,avax,72.57644105266813
876,0xD23F190270D22A47C16b3257E13F65C2e540aF6f,Stargate,bsc,1.0043601153612403
877,0xD23F190270D22A47C16b3257E13F65C2e540aF6f,Mute.io,era,0.09149165502570034
878,0xD23F190270D22A47C16b3257E13F65C2e540aF6f,SyncSwap,era,0.09402853456678796
879,0xD23F190270D22A47C16b3257E13F65C2e540aF6f,Aave V3,matic,8.23158397381179e-05
880,0xf8D36B0Ff5f8de2fE8BE29956A2A6cc86AD753FA,SushiSwap,matic,8.75503453320609
881,0xCb29E84d4958aAf95abF523c6d61991d110410e9,GMX,arb,25.80599741852532
882,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Hop Protocol,arb,0.010964639649900913
883,0xCb29E84d4958aAf95abF523c6d61991d110410e9,PlutusDAO,arb,4.446287144386245
884,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Radiant Capital,arb,0.6935427533858565
885,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Rage Trade,arb,57.75011035660038
886,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Umami Finance,arb,2.2240035172363544
887,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Trisolaris,aurora,0.04080633363477575
888,0xCb29E84d4958aAf95abF523c6d61991d110410e9,SyncSwap,era,17.620620551817158
889,0xCb29E84d4958aAf95abF523c6d61991d110410e9,ether.fi,eth,224.11792
890,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Exactly,eth,21.062114802
891,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Klima DAO ,matic,10.624458747228193
892,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Stargate,matic,36.823175210045534
893,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Polynomial,op,1.601545150772201e-05
894,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Stargate,op,25.010999702365705
895,0xCb29E84d4958aAf95abF523c6d61991d110410e9,Stargate,eth,50.752177604804814
896,0xa076fb439779BDe337a9F78C4e9E22de3631fA8F,Mute.io,era,0.21670195809763387
897,0x85AE898856320F0ee76777A17EB750B6C8EB6911,Outer Ring MMO,bsc,11170.309903829353
898,0xcb44df60D0E14E620a19FAbc1ed14d486f9975b4,GMX,arb,0.06269073324995063
899,0xcb44df60D0E14E620a19FAbc1ed14d486f9975b4,Float,matic,0.7798854725195326
900,0xcb44df60D0E14E620a19FAbc1ed14d486f9975b4,Meshswap,matic,0.17694988744976348
901,0xcb44df60D0E14E620a19FAbc1ed14d486f9975b4,WePiggy,matic,0.1169532443323659
902,0xcb44df60D0E14E620a19FAbc1ed14d486f9975b4,Polynomial,op,4.070581353892391e-09
903,0xc39AE946395629db67476296c661784D5128D0A4,Mute.io,era,426.3190093520793
904,0xce9823a78b8FC632f88c7F3A5FE661d9F635fD17,Nexon Finance,era,4.964195187026894
905,0xce9823a78b8FC632f88c7F3A5FE661d9F635fD17,SyncSwap,era,99.14246891253006
906,0x18ED7ed8AAA384C2E53EB29f50D5398264573f48,PancakeSwap,bsc,7.541828047820841
907,0x18ED7ed8AAA384C2E53EB29f50D5398264573f48,Venus,bsc,5.778277452858406
908,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Akropolis,eth,56.77446042961759
909,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Alchemix,eth,9.413903631541011
910,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Aave V3,arb,88.11077223149452
911,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Balancer V2,arb,31.38381225260509
912,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Buffer Finance,arb,3.889753806102033
913,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Dopex,arb,19.019712718297384
914,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,GMX,arb,441.4897384972076
915,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Hop Protocol,arb,41.94654597059983
916,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Jones DAO,arb,41.36480476229205
917,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Mean Finance,arb,19.03908376823363
918,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,PlutusDAO,arb,9.544931696016796
919,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Radiant Capital,arb,15.121799064000001
920,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Radiant Capital V2,arb,152.16058068042224
921,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Rage Trade,arb,120.762565551
922,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Sentiment,arb,1.9860623328999998
923,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Silo,arb,7.4565082992456
924,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Stargate,arb,25.45120588199207
925,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,SushiSwap,arb,33.93757302076309
926,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Trader Joe,arb,106.70222626362356
927,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Umami Finance,arb,7.606857118458182
928,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Uniswap V3,arb,63.05332966527347
929,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Vesta Finance,arb,8.464705768064636
930,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,BENQI,avax,2.2746913625289533
931,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,GMX,avax,5.30732762139515
932,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Ribbon,avax,2.336120245368711
933,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Stargate,avax,20.1139645889384
934,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,Trader Joe,avax,33.84052262388509
935,0xF84750AE307d6692daF2C9819dc8b2016f2889A3,1inch,bsc,790.6870815546991
